"source","cleaned_text"
"https://www.cs.uga.edu/courses/content/csci-41706170","csci 4170/6170 introduction to computational investing an introduction to implementing computational-based trading strategies from information gathering to market ordering and trading, including probabilistic machine-learning approaches to situational analysis and to trading decisions. we consider approaches like linear regression, decision trees, k nearest neighbors, and reinforcement learning and apply them to real- world trading. not offered on a regular basis. credit hours: 4 prerequisites: csci 1730 prerequisite or corequisite: csci 2720 level: graduate undergraduate course information schedule see if and when courses are offered in a given semester via our downloadable course schedule. spring 2025 fall 2024 other info look up syllabi, see the master list of courses, and register for classes. course syllabi lookup uga master list of courses course registration bulletin - computer science course lookup uga academic calendars courses course information graduate courses undergraduate courses undergraduate course selection guide"
"https://www.cs.uga.edu/courses/content/csci-40706070","csci 4070/6070 introduction to game programming an introduction to the application of programming methodology to the production of computer and video games, including user education, algorithms, display methods, and sound. this course will begin with two-dimensional games using available standard program libraries. not offered on a regular basis. credit hours: 4 prerequisites: csci 1730 prerequisite or corequisite: csci 2720 level: graduate undergraduate course information schedule see if and when courses are offered in a given semester via our downloadable course schedule. spring 2025 fall 2024 other info look up syllabi, see the master list of courses, and register for classes. course syllabi lookup uga master list of courses course registration bulletin - computer science course lookup uga academic calendars courses course information graduate courses undergraduate courses undergraduate course selection guide"
"https://www.cs.uga.edu/courses/content/csci-42706270","csci 4270/6270 introduction to computer forensics the principles and practice of computer forensics. topics include computer crime, software vulnerabilities, intellectual property, privacy issues, countermeasures, methods and standards for extraction, preservation, and deposition of legal evidence in a court of law. not offered on a regular basis. credit hours: 4 prerequisites: csci 4730/6730 or csci 4250/6250 level: graduate undergraduate course information schedule see if and when courses are offered in a given semester via our downloadable course schedule. spring 2025 fall 2024 other info look up syllabi, see the master list of courses, and register for classes. course syllabi lookup uga master list of courses course registration bulletin - computer science course lookup uga academic calendars courses course information graduate courses undergraduate courses undergraduate course selection guide"
"https://www.cs.uga.edu/courses/content/csci-1360e","csci 1360e foundations for informatics and data analytics an introduction to concepts in scientific programming and data science using the python language. students are given hands-on opportunities to learn techniques applicable to quantitative analyses across a broad range of fields. core programming concepts are taught in tandem with real-world applications. this course will be taught 95% or more online. the course content is delivered fully online; students will utilize the features of elc and github to access a variety of experiences involving text and multimedia presentations of content, intensive practice, online discussion, and expert support. quizzes and proctored exams will also be offered through a combination of online and in-person proctored sessions, which may have proctoring fees associated with them. course information file: cis_csci_1360.pdf credit hours: 4 prerequisites: math 1113 or math 1131e duplicate credit: not open to students with credit in csci 1360 semester offered: summer level: undergraduate course information schedule see if and when courses are offered in a given semester via our downloadable course schedule. spring 2025 fall 2024 other info look up syllabi, see the master list of courses, and register for classes. course syllabi lookup uga master list of courses course registration bulletin - computer science course lookup uga academic calendars courses course information graduate courses undergraduate courses undergraduate course selection guide"
"https://www.cs.uga.edu/courses/content/csci-40606060","csci 4060/6060 mobile software development introduction to software development for mobile devices, such as smartphones and tablets. topics include life cycle of mobile applications, mobile ui design, views, widgets, location and maps, local data handling, and interaction with web services and databases. students design, implement, and analyze mobile applications. not offered on a regular basis. credit hours: 4 prerequisites: csci 2720 level: graduate undergraduate course information file: cis_csci_4060_0.pdf (140.4 kb) course information schedule see if and when courses are offered in a given semester via our downloadable course schedule. spring 2025 fall 2024 other info look up syllabi, see the master list of courses, and register for classes. course syllabi lookup uga master list of courses course registration bulletin - computer science course lookup uga academic calendars courses course information graduate courses undergraduate courses undergraduate course selection guide"
"https://www.cs.uga.edu/courses/content/csci-1360","csci 1360 foundations for informatics and data analytics provides an introduction to concepts in scientific programming and data science using the python language. students are given hands-on opportunities to learn techniques applicable to quantitative analysis across a broad range of fields. core programming concepts are taught in tandem with real-world applications. not offered on a regular basis. prerequisites: math 1113 or math 1113e duplicate credit: not open to students who have credit in csci 1360e level: undergraduate course information file: cis_csci_1360_0.pdf (168.12 kb) course information schedule see if and when courses are offered in a given semester via our downloadable course schedule. spring 2025 fall 2024 other info look up syllabi, see the master list of courses, and register for classes. course syllabi lookup uga master list of courses course registration bulletin - computer science course lookup uga academic calendars courses course information graduate courses undergraduate courses undergraduate course selection guide"
"https://www.cs.uga.edu/news/all?page=63","news sunday, june 23, 2013 congratulations to prof. perdisci and prof. liu for winning ... congratulations to prof. perdisci and prof. liu for winning the nsf career awards. pagination first page « first previous page ‹‹ … page 56 page 57 page 58 page 59 page 60 page 61 page 62 page 63 current page 64"
"https://www.cs.uga.edu/news/all?page=7","news thursday, february 29, 2024 soc students awarded with the presidential award of excellence two of our own students from the school of computing, morgan elizabeth riley and matthew robert jue has been selected for the presidential award of excellence! wednesday, february 28, 2024 soc students win 1st and 3rd at icpc on saturday, february 24th, uga competed in the annual international competitive programming contest (icpc), which is the oldest and largest programming contest in the world. the competition was held at the college of charleston, one of the sites for the big south region. wednesday, february 28, 2024 soc professor aiding in research to deploy geoai to the world our very own school of computing professor and associate director dr. lakshmish ramaswamy with help from assistant professor dr. in kee kim and professor dr. monday, january 22, 2024 dr wenwen wang receives 600k nsf grant. this project by dr. wang aims to develop innovative techniques to advance dynamic binary translation--a fundamental technology that powers a wide range of essential applications. thursday, january 18, 2024 prof. doshi becomes the newest senior member of the association for the advancement of ai the school of computing would like to congratulate professor prashant doshi on becoming the newest senior member of the association for the advancement of ai (aaai). pagination first page « first previous page ‹‹ … page 4 page 5 page 6 page 7 current page 8 page 9 page 10 page 11 page 12 … next page ›› last page last »"
"https://www.cs.uga.edu/news/all?page=8","news wednesday, january 17, 2024 congratulations to the team lead by dr. perdisci for their 2023 presidential interdisciplinary seed grant on deep fakes our very own school of computing (soc) professor perdisci (pi) is leading a multi-college team (which also includes jin sun (co-pi) and le guan (co-pi) from soc) that won the 2023 presidenti tuesday, january 16, 2024 congratulations to colton karaffa and wilber clonts for being the winners of codehub's fall '23 project track! these students created a social media app for sharing audio files using a combination of react.js, firebase, and express.js! users can sign up, post, follow, and react to other user's posts. thursday, december 7, 2023 dr. cotterell inducted to the uga teaching academy congratulations to dr. michael e. cotterell, a senior lecturer in the school of computing, for being one of 16 new members inducted into the university of georgia’s teaching academy on november 9, 2023! monday, november 20, 2023 uga school of computing hosts research day at georgia center an article published by thered&black, uga and athens' non-profit news source, is about the school of computing's own research day! the article goes into great detail about dr. friday, november 3, 2023 congratulations to drs. parasuraman and doshi on a new army grant profs. ramviyas parasuraman (pi) and prashant doshi (co-pi) received a new grant from the u.s. army research lab for the project titled \"cooperative multi-agent systems\". this is a 3-year grant with a $1.68 million budget. pagination first page « first previous page ‹‹ … page 5 page 6 page 7 page 8 current page 9 page 10 page 11 page 12 page 13 … next page ›› last page last »"
"https://www.cs.uga.edu/news/all?page=6","news wednesday, march 27, 2024 using robotics to help sort onions on georgia farms during the pandemic, labor problems became acute on many farms in georgia and across the country. farms once staffed by humans to bring produce from the field to stores for purchase were suddenly short-staffed, and the global supply chain was severely impacted. tuesday, march 19, 2024 five soc graduate students receive uga's outstanding teaching assistant awards five of our own computer science graduate students have received the uga outstanding teaching assistant award for spring 2024! the award recognizes teaching assistants who demonstrate superior instructional skills while serving in the classroom or laboratory. wednesday, march 13, 2024 ugahacks9 an astounding success! last month, ugahacks9 was held from february 9th-11th at the miller learning center and the result was a resounding success! around 600 students attended the event that was essentially a 48-hour programming sleepover. friday, march 8, 2024 excellent outcomes for school of computing graduating students in 2023 our career center has collected and shared data for computer science and data science majors in 2023. monday, march 4, 2024 three new promotions within soc faculty the school of computing would like to congratulate and welcome three faculty members who were recently promoted this past month. pagination first page « first previous page ‹‹ … page 3 page 4 page 5 page 6 current page 7 page 8 page 9 page 10 page 11 … next page ›› last page last »"
